,event_time,new
55356,2019-12-22 17:33:22,2019-12-22 17:33:22
55357,2019-12-22 17:33:23,2019-12-22 17:33:23
55358,2019-12-22 17:33:24,2019-12-22 17:33:24
55359,2019-12-22 17:33:36,2019-12-22 17:33:36
55360,2019-12-22 17:33:41,2019-12-22 17:33:41
55361,2019-12-22 17:33:51,2019-12-22 17:33:51
55362,2019-12-22 17:33:55,2019-12-22 17:33:55
55363,2019-12-22 17:33:57,2019-12-22 17:33:57
55364,2019-12-22 17:34:09,2019-12-22 17:34:09
55365,2019-12-22 17:34:25,2019-12-22 17:34:25
55366,2019-12-22 17:34:46,2019-12-22 17:34:46
55367,2019-12-22 17:34:48,2019-12-22 17:34:48
55368,2019-12-22 17:34:50,2019-12-22 17:34:50
55369,2019-12-22 17:34:57,2019-12-22 17:34:57
55370,2019-12-22 17:35:08,2019-12-22 17:35:08
55371,2019-12-22 17:35:12,2019-12-22 17:35:12
55372,2019-12-22 17:35:22,2019-12-22 17:35:22
55373,2019-12-22 17:35:25,2019-12-22 17:35:25
55374,2019-12-22 17:35:27,2019-12-22 17:35:27
55375,2019-12-22 17:35:29,2019-12-22 17:35:29
55376,2019-12-22 17:35:30,2019-12-22 17:35:30
55377,2019-12-22 17:35:32,2019-12-22 17:35:32
55378,2019-12-22 17:35:37,2019-12-22 17:35:37
55379,2019-12-22 17:35:57,2019-12-22 17:35:57
55380,2019-12-22 17:36:04,2019-12-22 17:36:04
55381,2019-12-22 17:36:15,2019-12-22 17:36:15
55382,2019-12-22 17:36:22,2019-12-22 17:36:22
55383,2019-12-22 17:36:25,2019-12-22 17:36:25
55384,2019-12-22 17:36:29,2019-12-22 17:36:29
55385,2019-12-22 17:36:39,2019-12-22 17:36:39
55386,2019-12-22 17:36:49,2019-12-22 17:36:49
55387,2019-12-22 17:36:50,2019-12-22 17:36:50
55388,2019-12-22 17:36:55,2019-12-22 17:36:55
55389,2019-12-22 17:36:56,2019-12-22 17:36:56
55390,2019-12-22 17:37:06,2019-12-22 17:37:06
55391,2019-12-22 17:37:08,2019-12-22 17:37:08
55392,2019-12-22 17:37:09,2019-12-22 17:37:09
55393,2019-12-22 17:37:24,2019-12-22 17:37:24
55394,2019-12-22 17:37:27,2019-12-22 17:37:27
55395,2019-12-22 17:37:51,2019-12-22 17:37:51
55396,2019-12-22 17:37:54,2019-12-22 17:37:54
55397,2019-12-22 17:38:03,2019-12-22 17:38:03
55398,2019-12-22 17:38:04,2019-12-22 17:38:04
55399,2019-12-22 17:38:10,2019-12-22 17:38:10
55400,2019-12-22 17:38:14,2019-12-22 17:38:14
55401,2019-12-22 17:38:17,2019-12-22 17:38:17
55402,2019-12-22 17:38:20,2019-12-22 17:38:20
55403,2019-12-22 17:38:21,2019-12-22 17:38:21
55404,2019-12-22 17:38:22,2019-12-22 17:38:22
55405,2019-12-22 17:38:26,2019-12-22 17:38:26
55406,2019-12-22 17:38:39,2019-12-22 17:38:39
55407,2019-12-22 17:38:47,2019-12-22 17:38:47
55408,2019-12-22 17:38:51,2019-12-22 17:38:51
55409,2019-12-22 17:39:19,2019-12-22 17:39:19
55410,2019-12-22 17:39:25,2019-12-22 17:39:25
55411,2019-12-22 17:39:26,2019-12-22 17:39:26
55412,2019-12-22 17:39:27,2019-12-22 17:39:27
55413,2019-12-22 17:39:30,2019-12-22 17:39:30
55414,2019-12-22 17:39:33,2019-12-22 17:39:33
55415,2019-12-22 17:39:34,2019-12-22 17:39:34
55416,2019-12-22 17:39:44,2019-12-22 17:39:44
55417,2019-12-22 17:39:54,2019-12-22 17:39:54
55418,2019-12-22 17:40:09,2019-12-22 17:40:09
55419,2019-12-22 17:40:12,2019-12-22 17:40:12
55420,2019-12-22 17:40:14,2019-12-22 17:40:14
55421,2019-12-22 17:40:16,2019-12-22 17:40:16
55422,2019-12-22 17:40:19,2019-12-22 17:40:19
55423,2019-12-22 17:40:27,2019-12-22 17:40:27
55424,2019-12-22 17:40:33,2019-12-22 17:40:33
55425,2019-12-22 17:40:33,2019-12-22 17:40:34
55426,2019-12-22 17:40:44,2019-12-22 17:40:44
55427,2019-12-22 17:40:48,2019-12-22 17:40:48
55428,2019-12-22 17:40:57,2019-12-22 17:40:57
55429,2019-12-22 17:40:57,2019-12-22 17:40:58
55430,2019-12-22 17:41:00,2019-12-22 17:41:00
55431,2019-12-22 17:41:05,2019-12-22 17:41:05
55432,2019-12-22 17:41:08,2019-12-22 17:41:08
55433,2019-12-22 17:41:13,2019-12-22 17:41:13
55434,2019-12-22 17:41:16,2019-12-22 17:41:16
55435,2019-12-22 17:41:16,2019-12-22 17:41:17
55436,2019-12-22 17:41:21,2019-12-22 17:41:21
55437,2019-12-22 17:41:25,2019-12-22 17:41:25
55438,2019-12-22 17:41:34,2019-12-22 17:41:34
55439,2019-12-22 17:41:35,2019-12-22 17:41:35
55440,2019-12-22 17:41:35,2019-12-22 17:41:36
55441,2019-12-22 17:41:37,2019-12-22 17:41:37
55442,2019-12-22 17:41:37,2019-12-22 17:41:38
55443,2019-12-22 17:41:49,2019-12-22 17:41:49
55444,2019-12-22 17:41:50,2019-12-22 17:41:50
55445,2019-12-22 17:41:55,2019-12-22 17:41:55
55446,2019-12-22 17:42:00,2019-12-22 17:42:00
55447,2019-12-22 17:42:04,2019-12-22 17:42:04
55448,2019-12-22 17:42:05,2019-12-22 17:42:05
55449,2019-12-22 17:42:12,2019-12-22 17:42:12
55450,2019-12-22 17:42:15,2019-12-22 17:42:15
55451,2019-12-22 17:42:17,2019-12-22 17:42:17
55452,2019-12-22 17:42:18,2019-12-22 17:42:18
55453,2019-12-22 17:42:24,2019-12-22 17:42:24
55454,2019-12-22 17:42:25,2019-12-22 17:42:25
55455,2019-12-22 17:42:27,2019-12-22 17:42:27
55456,2019-12-22 17:42:31,2019-12-22 17:42:31
55457,2019-12-22 17:42:35,2019-12-22 17:42:35
55458,2019-12-22 17:42:36,2019-12-22 17:42:36
55459,2019-12-22 17:42:38,2019-12-22 17:42:38
55460,2019-12-22 17:42:38,2019-12-22 17:42:39
55461,2019-12-22 17:42:40,2019-12-22 17:42:40
55462,2019-12-22 17:42:41,2019-12-22 17:42:41
55463,2019-12-22 17:42:44,2019-12-22 17:42:44
55464,2019-12-22 17:42:46,2019-12-22 17:42:46
55465,2019-12-22 17:42:50,2019-12-22 17:42:50
55466,2019-12-22 17:42:54,2019-12-22 17:42:54
55467,2019-12-22 17:42:55,2019-12-22 17:42:55
55468,2019-12-22 17:43:04,2019-12-22 17:43:04
55469,2019-12-22 17:43:08,2019-12-22 17:43:08
55470,2019-12-22 17:43:13,2019-12-22 17:43:13
55471,2019-12-22 17:43:20,2019-12-22 17:43:20
55472,2019-12-22 17:43:21,2019-12-22 17:43:21
55473,2019-12-22 17:43:24,2019-12-22 17:43:24
55474,2019-12-22 17:43:30,2019-12-22 17:43:30
55475,2019-12-22 17:43:30,2019-12-22 17:43:31
55476,2019-12-22 17:43:30,2019-12-22 17:43:32
55477,2019-12-22 17:43:31,2019-12-22 17:43:31
55478,2019-12-22 17:43:55,2019-12-22 17:43:55
55479,2019-12-22 17:44:16,2019-12-22 17:44:16
55480,2019-12-22 17:44:20,2019-12-22 17:44:20
55481,2019-12-22 17:44:26,2019-12-22 17:44:26
55482,2019-12-22 17:44:30,2019-12-22 17:44:30
55483,2019-12-22 17:44:32,2019-12-22 17:44:32
55484,2019-12-22 17:44:34,2019-12-22 17:44:34
55485,2019-12-22 17:44:35,2019-12-22 17:44:35
55486,2019-12-22 17:44:37,2019-12-22 17:44:37
55487,2019-12-22 17:44:44,2019-12-22 17:44:44
55488,2019-12-22 17:44:48,2019-12-22 17:44:48
55489,2019-12-22 17:44:49,2019-12-22 17:44:49
55490,2019-12-22 17:44:57,2019-12-22 17:44:57
55491,2019-12-22 17:45:02,2019-12-22 17:45:02
55492,2019-12-22 17:45:08,2019-12-22 17:45:08
55493,2019-12-22 17:45:20,2019-12-22 17:45:20
55494,2019-12-22 17:45:30,2019-12-22 17:45:30
55495,2019-12-22 17:45:45,2019-12-22 17:45:45
55496,2019-12-22 17:45:50,2019-12-22 17:45:50
55497,2019-12-22 17:46:01,2019-12-22 17:46:01
55498,2019-12-22 17:46:03,2019-12-22 17:46:03
55499,2019-12-22 17:46:10,2019-12-22 17:46:10
55500,2019-12-22 17:46:15,2019-12-22 17:46:15
55501,2019-12-22 17:46:22,2019-12-22 17:46:22
55502,2019-12-22 17:46:30,2019-12-22 17:46:30
55503,2019-12-22 17:46:32,2019-12-22 17:46:32
55504,2019-12-22 17:46:47,2019-12-22 17:46:47
55505,2019-12-22 17:46:48,2019-12-22 17:46:48
55506,2019-12-22 17:46:55,2019-12-22 17:46:55
55507,2019-12-22 17:47:02,2019-12-22 17:47:02
55508,2019-12-22 17:47:17,2019-12-22 17:47:17
55509,2019-12-22 17:47:24,2019-12-22 17:47:24
55510,2019-12-22 17:47:29,2019-12-22 17:47:29
55511,2019-12-22 17:47:36,2019-12-22 17:47:36
55512,2019-12-22 17:47:37,2019-12-22 17:47:37
55513,2019-12-22 17:47:41,2019-12-22 17:47:41
55514,2019-12-22 17:47:49,2019-12-22 17:47:49
55515,2019-12-22 17:47:49,2019-12-22 17:47:50
55516,2019-12-22 17:47:52,2019-12-22 17:47:52
55517,2019-12-22 17:48:02,2019-12-22 17:48:02
55518,2019-12-22 17:48:03,2019-12-22 17:48:03
55519,2019-12-22 17:48:09,2019-12-22 17:48:09
55520,2019-12-22 17:48:10,2019-12-22 17:48:10
55521,2019-12-22 17:48:24,2019-12-22 17:48:24
55522,2019-12-22 17:48:25,2019-12-22 17:48:25
55523,2019-12-22 17:48:29,2019-12-22 17:48:29
55524,2019-12-22 17:48:29,2019-12-22 17:48:30
55525,2019-12-22 17:48:34,2019-12-22 17:48:34
55526,2019-12-22 17:48:34,2019-12-22 17:48:35
55527,2019-12-22 17:48:42,2019-12-22 17:48:42
55528,2019-12-22 17:48:44,2019-12-22 17:48:44
55529,2019-12-22 17:48:48,2019-12-22 17:48:48
55530,2019-12-22 17:48:49,2019-12-22 17:48:49
55531,2019-12-22 17:48:49,2019-12-22 17:48:50
55532,2019-12-22 17:49:00,2019-12-22 17:49:00
55533,2019-12-22 17:49:08,2019-12-22 17:49:08
55534,2019-12-22 17:49:12,2019-12-22 17:49:12
55535,2019-12-22 17:49:15,2019-12-22 17:49:15
55536,2019-12-22 17:49:18,2019-12-22 17:49:18
55537,2019-12-22 17:49:20,2019-12-22 17:49:20
55538,2019-12-22 17:49:25,2019-12-22 17:49:25
55539,2019-12-22 17:49:34,2019-12-22 17:49:34
55540,2019-12-22 17:49:35,2019-12-22 17:49:35
55541,2019-12-22 17:49:42,2019-12-22 17:49:42
55542,2019-12-22 17:49:50,2019-12-22 17:49:50
55543,2019-12-22 17:49:52,2019-12-22 17:49:52
55544,2019-12-22 17:50:04,2019-12-22 17:50:04
55545,2019-12-22 17:50:04,2019-12-22 17:50:05
55546,2019-12-22 17:50:06,2019-12-22 17:50:06
55547,2019-12-22 17:50:07,2019-12-22 17:50:07
55548,2019-12-22 17:50:07,2019-12-22 17:50:08
55549,2019-12-22 17:50:11,2019-12-22 17:50:11
55550,2019-12-22 17:50:19,2019-12-22 17:50:19
55551,2019-12-22 17:50:20,2019-12-22 17:50:20
55552,2019-12-22 17:50:25,2019-12-22 17:50:25
55553,2019-12-22 17:50:27,2019-12-22 17:50:27
55554,2019-12-22 17:50:27,2019-12-22 17:50:28
55555,2019-12-22 17:50:33,2019-12-22 17:50:33
55556,2019-12-22 17:50:33,2019-12-22 17:50:34
55557,2019-12-22 17:50:34,2019-12-22 17:50:34
55558,2019-12-22 17:50:50,2019-12-22 17:50:50
55559,2019-12-22 17:50:51,2019-12-22 17:50:51
55560,2019-12-22 17:50:53,2019-12-22 17:50:53
55561,2019-12-22 17:51:00,2019-12-22 17:51:00
55562,2019-12-22 17:51:02,2019-12-22 17:51:02
55563,2019-12-22 17:51:07,2019-12-22 17:51:07
55564,2019-12-22 17:51:17,2019-12-22 17:51:17
55565,2019-12-22 17:51:22,2019-12-22 17:51:22
55566,2019-12-22 17:51:22,2019-12-22 17:51:23
55567,2019-12-22 17:51:25,2019-12-22 17:51:25
55568,2019-12-22 17:51:51,2019-12-22 17:51:51
55569,2019-12-22 17:51:57,2019-12-22 17:51:57
55570,2019-12-22 17:52:05,2019-12-22 17:52:05
55571,2019-12-22 17:52:09,2019-12-22 17:52:09
55572,2019-12-22 17:52:14,2019-12-22 17:52:14
55573,2019-12-22 17:52:22,2019-12-22 17:52:22
55574,2019-12-22 17:52:24,2019-12-22 17:52:24
55575,2019-12-22 17:52:26,2019-12-22 17:52:26
55576,2019-12-22 17:52:28,2019-12-22 17:52:28
55577,2019-12-22 17:52:32,2019-12-22 17:52:32
55578,2019-12-22 17:52:37,2019-12-22 17:52:37
55579,2019-12-22 17:52:38,2019-12-22 17:52:38
55580,2019-12-22 17:52:40,2019-12-22 17:52:40
55581,2019-12-22 17:52:42,2019-12-22 17:52:42
55582,2019-12-22 17:52:50,2019-12-22 17:52:50
55583,2019-12-22 17:53:03,2019-12-22 17:53:03
55584,2019-12-22 17:53:04,2019-12-22 17:53:04
55585,2019-12-22 17:53:10,2019-12-22 17:53:10
55586,2019-12-22 17:53:15,2019-12-22 17:53:15
55587,2019-12-22 17:53:17,2019-12-22 17:53:17
55588,2019-12-22 17:53:36,2019-12-22 17:53:36
55589,2019-12-22 17:53:43,2019-12-22 17:53:43
55590,2019-12-22 17:53:47,2019-12-22 17:53:47
55591,2019-12-22 17:53:52,2019-12-22 17:53:52
55592,2019-12-22 17:53:53,2019-12-22 17:53:53
55593,2019-12-22 17:53:54,2019-12-22 17:53:54
55594,2019-12-22 17:53:56,2019-12-22 17:53:56
55595,2019-12-22 17:53:57,2019-12-22 17:53:57
55596,2019-12-22 17:54:00,2019-12-22 17:54:00
55597,2019-12-22 17:54:03,2019-12-22 17:54:03
55598,2019-12-22 17:54:03,2019-12-22 17:54:04
55599,2019-12-22 17:54:08,2019-12-22 17:54:08
55600,2019-12-22 17:54:11,2019-12-22 17:54:11
55601,2019-12-22 17:54:16,2019-12-22 17:54:16
55602,2019-12-22 17:54:45,2019-12-22 17:54:45
55603,2019-12-22 17:54:49,2019-12-22 17:54:49
55604,2019-12-22 17:54:52,2019-12-22 17:54:52
55605,2019-12-22 17:54:56,2019-12-22 17:54:56
55606,2019-12-22 17:54:57,2019-12-22 17:54:57
55607,2019-12-22 17:54:57,2019-12-22 17:54:58
55608,2019-12-22 17:55:16,2019-12-22 17:55:16
55609,2019-12-22 17:55:17,2019-12-22 17:55:17
55610,2019-12-22 17:55:24,2019-12-22 17:55:24
55611,2019-12-22 17:55:25,2019-12-22 17:55:25
55612,2019-12-22 17:55:27,2019-12-22 17:55:27
55613,2019-12-22 17:55:38,2019-12-22 17:55:38
55614,2019-12-22 17:56:17,2019-12-22 17:56:17
55615,2019-12-22 17:56:21,2019-12-22 17:56:21
55616,2019-12-22 17:56:34,2019-12-22 17:56:34
55617,2019-12-22 17:56:43,2019-12-22 17:56:43
55618,2019-12-22 17:57:00,2019-12-22 17:57:00
55619,2019-12-22 17:57:06,2019-12-22 17:57:06
55620,2019-12-22 17:57:22,2019-12-22 17:57:22
55621,2019-12-22 17:57:37,2019-12-22 17:57:37
55622,2019-12-22 17:57:39,2019-12-22 17:57:39
55623,2019-12-22 17:57:47,2019-12-22 17:57:47
55624,2019-12-22 17:57:48,2019-12-22 17:57:48
55625,2019-12-22 17:57:54,2019-12-22 17:57:54
55626,2019-12-22 17:57:55,2019-12-22 17:57:55
55627,2019-12-22 17:58:03,2019-12-22 17:58:03
55628,2019-12-22 17:58:22,2019-12-22 17:58:22
55629,2019-12-22 17:58:26,2019-12-22 17:58:26
55630,2019-12-22 17:58:35,2019-12-22 17:58:35
55631,2019-12-22 17:58:36,2019-12-22 17:58:36
55632,2019-12-22 17:58:42,2019-12-22 17:58:42
55633,2019-12-22 17:58:44,2019-12-22 17:58:44
55634,2019-12-22 17:58:46,2019-12-22 17:58:46
55635,2019-12-22 17:58:48,2019-12-22 17:58:48
55636,2019-12-22 17:58:53,2019-12-22 17:58:53
55637,2019-12-22 17:59:05,2019-12-22 17:59:05
55638,2019-12-22 17:59:09,2019-12-22 17:59:09
55639,2019-12-22 17:59:12,2019-12-22 17:59:12
55640,2019-12-22 17:59:14,2019-12-22 17:59:14
55641,2019-12-22 17:59:27,2019-12-22 17:59:27
55642,2019-12-22 17:59:30,2019-12-22 17:59:30
55643,2019-12-22 17:59:49,2019-12-22 17:59:49
55644,2019-12-22 17:59:57,2019-12-22 17:59:57
55645,2019-12-22 18:00:06,2019-12-22 18:00:06
55646,2019-12-22 18:00:09,2019-12-22 18:00:09
55647,2019-12-22 18:00:11,2019-12-22 18:00:11
55648,2019-12-22 18:00:19,2019-12-22 18:00:19
55649,2019-12-22 18:00:25,2019-12-22 18:00:25
55650,2019-12-22 18:00:29,2019-12-22 18:00:29
55651,2019-12-22 18:00:36,2019-12-22 18:00:36
55652,2019-12-22 18:00:39,2019-12-22 18:00:39
55653,2019-12-22 18:00:39,2019-12-22 18:00:40
55654,2019-12-22 18:00:40,2019-12-22 18:00:40
55655,2019-12-22 18:00:43,2019-12-22 18:00:43
55656,2019-12-22 18:00:44,2019-12-22 18:00:44
55657,2019-12-22 18:00:46,2019-12-22 18:00:46
55658,2019-12-22 18:00:53,2019-12-22 18:00:53
55659,2019-12-22 18:01:06,2019-12-22 18:01:06
55660,2019-12-22 18:01:08,2019-12-22 18:01:08
55661,2019-12-22 18:01:18,2019-12-22 18:01:18
55662,2019-12-22 18:01:19,2019-12-22 18:01:19
55663,2019-12-22 18:01:21,2019-12-22 18:01:21
55664,2019-12-22 18:01:23,2019-12-22 18:01:23
55665,2019-12-22 18:01:28,2019-12-22 18:01:28
55666,2019-12-22 18:01:30,2019-12-22 18:01:30
55667,2019-12-22 18:01:31,2019-12-22 18:01:31
55668,2019-12-22 18:01:32,2019-12-22 18:01:32
55669,2019-12-22 18:01:34,2019-12-22 18:01:34
55670,2019-12-22 18:01:44,2019-12-22 18:01:44
55671,2019-12-22 18:02:14,2019-12-22 18:02:14
55672,2019-12-22 18:02:34,2019-12-22 18:02:34
55673,2019-12-22 18:02:35,2019-12-22 18:02:35
55674,2019-12-22 18:02:36,2019-12-22 18:02:36
55675,2019-12-22 18:02:40,2019-12-22 18:02:40
55676,2019-12-22 18:02:44,2019-12-22 18:02:44
55677,2019-12-22 18:02:50,2019-12-22 18:02:50
55678,2019-12-22 18:02:50,2019-12-22 18:02:51
55679,2019-12-22 18:02:55,2019-12-22 18:02:55
55680,2019-12-22 18:02:55,2019-12-22 18:02:56
55681,2019-12-22 18:03:07,2019-12-22 18:03:07
55682,2019-12-22 18:03:09,2019-12-22 18:03:09
55683,2019-12-22 18:03:15,2019-12-22 18:03:15
55684,2019-12-22 18:03:25,2019-12-22 18:03:25
55685,2019-12-22 18:03:31,2019-12-22 18:03:31
55686,2019-12-22 18:03:34,2019-12-22 18:03:34
55687,2019-12-22 18:03:41,2019-12-22 18:03:41
55688,2019-12-22 18:03:41,2019-12-22 18:03:42
55689,2019-12-22 18:03:55,2019-12-22 18:03:55
55690,2019-12-22 18:03:57,2019-12-22 18:03:57
55691,2019-12-22 18:04:04,2019-12-22 18:04:04
55692,2019-12-22 18:04:13,2019-12-22 18:04:13
55693,2019-12-22 18:04:16,2019-12-22 18:04:16
55694,2019-12-22 18:04:20,2019-12-22 18:04:20
55695,2019-12-22 18:04:32,2019-12-22 18:04:32
55696,2019-12-22 18:04:42,2019-12-22 18:04:42
55697,2019-12-22 18:04:44,2019-12-22 18:04:44
55698,2019-12-22 18:04:45,2019-12-22 18:04:45
55699,2019-12-22 18:04:45,2019-12-22 18:04:46
55700,2019-12-22 18:04:49,2019-12-22 18:04:49
55701,2019-12-22 18:04:53,2019-12-22 18:04:53
55702,2019-12-22 18:04:53,2019-12-22 18:04:54
55703,2019-12-22 18:04:55,2019-12-22 18:04:55
55704,2019-12-22 18:04:56,2019-12-22 18:04:56
55705,2019-12-22 18:04:56,2019-12-22 18:04:57
55706,2019-12-22 18:04:58,2019-12-22 18:04:58
55707,2019-12-22 18:05:00,2019-12-22 18:05:00
55708,2019-12-22 18:05:02,2019-12-22 18:05:02
55709,2019-12-22 18:05:07,2019-12-22 18:05:07
55710,2019-12-22 18:05:10,2019-12-22 18:05:10
55711,2019-12-22 18:05:11,2019-12-22 18:05:11
55712,2019-12-22 18:05:15,2019-12-22 18:05:15
55713,2019-12-22 18:05:26,2019-12-22 18:05:26
55714,2019-12-22 18:05:26,2019-12-22 18:05:27
55715,2019-12-22 18:05:29,2019-12-22 18:05:29
55716,2019-12-22 18:05:32,2019-12-22 18:05:32
55717,2019-12-22 18:05:33,2019-12-22 18:05:33
55718,2019-12-22 18:05:33,2019-12-22 18:05:34
55719,2019-12-22 18:05:33,2019-12-22 18:05:35
55720,2019-12-22 18:05:34,2019-12-22 18:05:34
55721,2019-12-22 18:05:35,2019-12-22 18:05:35
55722,2019-12-22 18:05:39,2019-12-22 18:05:39
55723,2019-12-22 18:05:41,2019-12-22 18:05:41
55724,2019-12-22 18:05:42,2019-12-22 18:05:42
55725,2019-12-22 18:05:42,2019-12-22 18:05:43
55726,2019-12-22 18:05:44,2019-12-22 18:05:44
55727,2019-12-22 18:05:45,2019-12-22 18:05:45
55728,2019-12-22 18:05:49,2019-12-22 18:05:49
55729,2019-12-22 18:05:55,2019-12-22 18:05:55
55730,2019-12-22 18:06:08,2019-12-22 18:06:08
55731,2019-12-22 18:06:17,2019-12-22 18:06:17
55732,2019-12-22 18:06:27,2019-12-22 18:06:27
55733,2019-12-22 18:06:54,2019-12-22 18:06:54
55734,2019-12-22 18:06:55,2019-12-22 18:06:55
55735,2019-12-22 18:06:55,2019-12-22 18:06:56
55736,2019-12-22 18:06:57,2019-12-22 18:06:57
55737,2019-12-22 18:07:01,2019-12-22 18:07:01
55738,2019-12-22 18:07:02,2019-12-22 18:07:02
55739,2019-12-22 18:07:06,2019-12-22 18:07:06
55740,2019-12-22 18:07:07,2019-12-22 18:07:07
55741,2019-12-22 18:07:13,2019-12-22 18:07:13
55742,2019-12-22 18:07:14,2019-12-22 18:07:14
55743,2019-12-22 18:07:19,2019-12-22 18:07:19
55744,2019-12-22 18:07:37,2019-12-22 18:07:37
55745,2019-12-22 18:07:48,2019-12-22 18:07:48
55746,2019-12-22 18:07:52,2019-12-22 18:07:52
55747,2019-12-22 18:07:52,2019-12-22 18:07:53
55748,2019-12-22 18:07:59,2019-12-22 18:07:59
55749,2019-12-22 18:08:00,2019-12-22 18:08:00
55750,2019-12-22 18:08:06,2019-12-22 18:08:06
55751,2019-12-22 18:08:08,2019-12-22 18:08:08
55752,2019-12-22 18:08:37,2019-12-22 18:08:37
55753,2019-12-22 18:08:40,2019-12-22 18:08:40
55754,2019-12-22 18:08:45,2019-12-22 18:08:45
55755,2019-12-22 18:08:49,2019-12-22 18:08:49
55756,2019-12-22 18:08:49,2019-12-22 18:08:50
55757,2019-12-22 18:08:51,2019-12-22 18:08:51
55758,2019-12-22 18:08:53,2019-12-22 18:08:53
55759,2019-12-22 18:08:59,2019-12-22 18:08:59
55760,2019-12-22 18:09:03,2019-12-22 18:09:03
55761,2019-12-22 18:09:06,2019-12-22 18:09:06
55762,2019-12-22 18:09:09,2019-12-22 18:09:09
55763,2019-12-22 18:09:20,2019-12-22 18:09:20
55764,2019-12-22 18:09:35,2019-12-22 18:09:35
55765,2019-12-22 18:09:37,2019-12-22 18:09:37
55766,2019-12-22 18:09:42,2019-12-22 18:09:42
55767,2019-12-22 18:09:42,2019-12-22 18:09:43
55768,2019-12-22 18:09:45,2019-12-22 18:09:45
55769,2019-12-22 18:09:46,2019-12-22 18:09:46
55770,2019-12-22 18:09:52,2019-12-22 18:09:52
55771,2019-12-22 18:09:57,2019-12-22 18:09:57
55772,2019-12-22 18:10:00,2019-12-22 18:10:00
55773,2019-12-22 18:10:02,2019-12-22 18:10:02
55774,2019-12-22 18:10:04,2019-12-22 18:10:04
55775,2019-12-22 18:10:06,2019-12-22 18:10:06
55776,2019-12-22 18:10:10,2019-12-22 18:10:10
55777,2019-12-22 18:10:11,2019-12-22 18:10:11
55778,2019-12-22 18:10:11,2019-12-22 18:10:12
55779,2019-12-22 18:10:14,2019-12-22 18:10:14
55780,2019-12-22 18:10:15,2019-12-22 18:10:15
55781,2019-12-22 18:10:21,2019-12-22 18:10:21
55782,2019-12-22 18:10:26,2019-12-22 18:10:26
55783,2019-12-22 18:10:26,2019-12-22 18:10:27
55784,2019-12-22 18:10:36,2019-12-22 18:10:36
55785,2019-12-22 18:10:42,2019-12-22 18:10:42
55786,2019-12-22 18:10:44,2019-12-22 18:10:44
55787,2019-12-22 18:10:50,2019-12-22 18:10:50
55788,2019-12-22 18:10:54,2019-12-22 18:10:54
55789,2019-12-22 18:10:57,2019-12-22 18:10:57
55790,2019-12-22 18:11:00,2019-12-22 18:11:00
55791,2019-12-22 18:11:10,2019-12-22 18:11:10
55792,2019-12-22 18:11:32,2019-12-22 18:11:32
55793,2019-12-22 18:11:33,2019-12-22 18:11:33
55794,2019-12-22 18:11:35,2019-12-22 18:11:35
55795,2019-12-22 18:11:36,2019-12-22 18:11:36
55796,2019-12-22 18:11:36,2019-12-22 18:11:37
55797,2019-12-22 18:11:45,2019-12-22 18:11:45
55798,2019-12-22 18:11:50,2019-12-22 18:11:50
55799,2019-12-22 18:11:53,2019-12-22 18:11:53
55800,2019-12-22 18:11:56,2019-12-22 18:11:56
55801,2019-12-22 18:11:59,2019-12-22 18:11:59
55802,2019-12-22 18:12:06,2019-12-22 18:12:06
55803,2019-12-22 18:12:08,2019-12-22 18:12:08
55804,2019-12-22 18:12:09,2019-12-22 18:12:09
55805,2019-12-22 18:12:16,2019-12-22 18:12:16
55806,2019-12-22 18:12:17,2019-12-22 18:12:17
55807,2019-12-22 18:12:18,2019-12-22 18:12:18
55808,2019-12-22 18:12:39,2019-12-22 18:12:39
55809,2019-12-22 18:12:41,2019-12-22 18:12:41
55810,2019-12-22 18:12:45,2019-12-22 18:12:45
55811,2019-12-22 18:12:50,2019-12-22 18:12:50
55812,2019-12-22 18:12:51,2019-12-22 18:12:51
55813,2019-12-22 18:12:57,2019-12-22 18:12:57
55814,2019-12-22 18:13:01,2019-12-22 18:13:01
55815,2019-12-22 18:13:06,2019-12-22 18:13:06
55816,2019-12-22 18:13:16,2019-12-22 18:13:16
55817,2019-12-22 18:13:25,2019-12-22 18:13:25
55818,2019-12-22 18:13:28,2019-12-22 18:13:28
55819,2019-12-22 18:13:32,2019-12-22 18:13:32
55820,2019-12-22 18:13:35,2019-12-22 18:13:35
55821,2019-12-22 18:13:36,2019-12-22 18:13:36
55822,2019-12-22 18:13:38,2019-12-22 18:13:38
55823,2019-12-22 18:13:39,2019-12-22 18:13:39
55824,2019-12-22 18:13:42,2019-12-22 18:13:42
55825,2019-12-22 18:13:48,2019-12-22 18:13:48
55826,2019-12-22 18:13:52,2019-12-22 18:13:52
55827,2019-12-22 18:13:58,2019-12-22 18:13:58
55828,2019-12-22 18:14:02,2019-12-22 18:14:02
55829,2019-12-22 18:14:02,2019-12-22 18:14:03
55830,2019-12-22 18:14:02,2019-12-22 18:14:04
55831,2019-12-22 18:14:16,2019-12-22 18:14:16
55832,2019-12-22 18:14:16,2019-12-22 18:14:17
55833,2019-12-22 18:14:24,2019-12-22 18:14:24
55834,2019-12-22 18:14:35,2019-12-22 18:14:35
55835,2019-12-22 18:14:36,2019-12-22 18:14:36
55836,2019-12-22 18:14:38,2019-12-22 18:14:38
55837,2019-12-22 18:15:02,2019-12-22 18:15:02
